"Date","Link","Tweet","Comment"
"2019-06-26 06:50 AM","https://twitter.com/realdonaldtrump/status/1143833851820724224","RT @realDonaldTrump: Stock Market is heading for one of the best months (June) in the history of our Country. Thank you Mr. President!",""
"2019-06-28 05:12 AM","https://twitter.com/realdonaldtrump/status/1144533973428842496","The Stock Market went up massively from the day after I won the Election, all the way up to the day that I took office, because of the enthusiasm for the fact that I was going to be President. That big Stock Market increase must be credited to me. If Hillary won - a Big Crash!",""
"2019-06-30 11:50 PM","https://twitter.com/realdonaldtrump/status/1145540071384375297","“Stocks Cap Best First Half Since 1997” @WSJ Our Country is doing great!",""
"2019-07-03 10:12 AM","https://twitter.com/realdonaldtrump/status/1146421386820427776","S&P 500 hits new record high. Up 19% for the year. Congratulations!",""
"2019-07-03 11:44 PM","https://twitter.com/realdonaldtrump/status/1146625696531456000","Today’s Stock Market is the highest in the history of our great Country! This is the 104th time since the Election of 2016 that we have reached a NEW HIGH. Congratulations USA!",""
"2019-07-05 11:24 PM","https://twitter.com/realdonaldtrump/status/1147345548548222978","....As well as we are doing from the day after the great Election, when the Market shot right up, it could have been even better - massive additional wealth would have been created, & used very well. Our most difficult problem is not our competitors, it is the Federal Reserve!",""
"2019-07-07 03:03 PM","https://twitter.com/realdonaldtrump/status/1147944143966081028","RT @WhiteHouse: The 3 major U.S. stock indexes all closed with record highs Wednesday! 
https://t.co/UMvQTNn2r7",""
"2019-07-11 10:52 AM","https://twitter.com/realdonaldtrump/status/1149330559379890176","Dow just hit 27,000 for first time EVER!",""
"2019-07-12 06:47 PM","https://twitter.com/realdonaldtrump/status/1149812548625195008","The DOW, S&P 500, and NASDAQ all close the week at a new record high! https://t.co/wPJiM8n7m2",""
"2019-07-15 05:08 PM","https://twitter.com/realdonaldtrump/status/1150874784642867201","....Detention facilities are not Concentration Camps! America has never been stronger than it is now – rebuilt Military, highest Stock Market EVER, lowest unemployment and more people working than ever before. Keep America Great!",""
"2019-07-17 08:46 AM","https://twitter.com/realdonaldtrump/status/1151473175496146945","Big Rally tonight in Greenville, North Carolina. Lots of great things to tell you about, including the fact that our Economy is the best it has ever been. Best Employment & Stock Market Numbers EVER. I’ll talk also about people who love, and hate, our Country (mostly love)!  7:PM",""
"2019-07-23 07:25 AM","https://twitter.com/realdonaldtrump/status/1153627260307611648","Newest Poll: Only 11% in favor of starting ridiculous impeachment hearings. Well, let’s see: We have the Best Economy in History, the Best Employment Numbers in History, Most People Working in History, Highest Stock Market in History, Biggest Tax and Regulation Cuts in History,..",""
"2019-07-25 08:07 AM","https://twitter.com/realdonaldtrump/status/1154362522830614534","President Trump’s Approval Rating on Economy is at 52%, a 4 point jump. Fox Poll @foxandfriends  Shouldn’t this be at 100%? Best stock market, economy and unemployment numbers ever! Most people working within U.S. ever! Low interest rates, very low inflation! Country doing great!",""
"2019-07-31 04:41 PM","https://twitter.com/realdonaldtrump/status/1156666163310530560","What the Market wanted to hear from Jay Powell and the Federal Reserve was that this was the beginning of a lengthy and aggressive rate-cutting cycle which would keep pace with China, The European Union and other countries around the world....",""
"2019-08-01 12:05 AM","https://twitter.com/realdonaldtrump/status/1156777889100173313","The people on the stage tonight, and last, were not those that will either Make America Great Again or Keep America Great! Our Country now is breaking records in almost every category, from Stock Market to Military to Unemployment. We have prosperity & success like never before..",""
"2019-08-06 12:28 PM","https://twitter.com/realdonaldtrump/status/1158776846319783937","Thank you @JimCramer @CNBC! https://t.co/DW7HDA0WEK","Clip of CNBC: ""U.S. FUTURES: S&P 500, DOW JONES, NASDAQ"""
"2019-08-23 03:01 PM","https://twitter.com/realdonaldtrump/status/1164975929598316544","The Dow is down 573 points perhaps on the news that Representative Seth Moulton, whoever that may be, has dropped out of the 2020 Presidential Race!",""
"2019-08-25 07:30 PM","https://twitter.com/realdonaldtrump/status/1165768437353738240","My Stock Market gains must be judged from the day after the Election, November 9, 2016, where the Market went up big after the win, and because of the win. Had my opponent won, CRASH!",""
"2019-08-30 10:10 AM","https://twitter.com/realdonaldtrump/status/1167439383932391425","If the Fed would cut, we would have one of the biggest Stock Market increases in a long time. Badly run and weak companies are smartly blaming these small Tariffs instead of themselves for bad management...and who can really blame them for doing that? Excuses!",""
"2019-09-01 10:04 AM","https://twitter.com/realdonaldtrump/status/1168162758136872961","RT @realDonaldTrump: If the Fed would cut, we would have one of the biggest Stock Market increases in a long time. Badly run and weak compa…",""
"2019-09-02 07:38 AM","https://twitter.com/realdonaldtrump/status/1168488487433232384","Since my election, many trillions of dollars of worth has been created for our Country, and the Stock Market is up over 50%. If you followed the advice of the Failing New York Times columnist, Paul Krugman, you’d be doing VERY poorly - you’d be angry and hurt. He never got it!",""
"2019-09-05 11:28 PM","https://twitter.com/realdonaldtrump/status/1169814696129523712","RT @MadMoneyOnCNBC: .@JimCramer: Thursday’s positive economic data may get some commentators to ease up on the desire to endlessly call for…","Link to CNBC article ""Positive economic data triggered a ‘sea change’ in the stocks that are working on Wall Street,"" Jim Cramer says"
"2019-09-26 07:14 AM","https://twitter.com/realdonaldtrump/status/1177179678873968645","If they actually did this the markets would crash. Do you think it was luck that got us to the best Stock Market and Economy in our history. It wasn’t! https://t.co/V0WGVWEWTN",""
"2019-10-01 06:33 AM","https://twitter.com/realdonaldtrump/status/1178981327082856448","You cannot judge my Stock Market performance since the Inauguration, which was very good, but only from the day after the big Election Win, which was spectacular due to the euphoria of getting Obama/Biden OUT, & getting Trump/Pence IN. WentI up BIG between Nov. 9 & Inauguration!",""
"2019-10-02 11:19 AM","https://twitter.com/realdonaldtrump/status/1179415529074900992","All of this impeachment nonsense, which is going nowhere, is driving the Stock Market, and your 401K’s, down. But that is exactly what the Democrats want to do. They are willing to hurt the Country, with only the 2020 Election in mind!",""
"2019-10-16 07:29 AM","https://twitter.com/realdonaldtrump/status/1184431250066624512","Our record Economy would CRASH, just like in 1929, if any of those clowns became President!",""
"2019-10-28 09:41 AM","https://twitter.com/realdonaldtrump/status/1188813055108374533","The S&P just hit an ALL TIME HIGH. This is a big win for jobs, 401-K’s, and, frankly, EVERYONE! Our Country is doing great. Even killed long sought ISIS murderer, Al-Baghdadi. We are stronger than ever before, with GREAT upward potential. Enjoy!",""
"2019-10-31 10:57 AM","https://twitter.com/realdonaldtrump/status/1189919331259424770","The Impeachment Hoax is hurting our Stock Market. The Do Nothing Democrats don’t care!",""
"2019-11-01 10:08 AM","https://twitter.com/realdonaldtrump/status/1190269494788263936","Stock Market up BIG! Record highs for S&P 500 and NASDAQ. Enjoy!",""
"2019-11-04 08:45 AM","https://twitter.com/realdonaldtrump/status/1191350738536083459","Stock Market hits RECORD HIGH. Spend your money well!",""
"2019-11-04 10:09 AM","https://twitter.com/realdonaldtrump/status/1191371996459884549","All-Time High for Stock Market and all the Fake News wants to talk about is the Impeachment Hoax!",""
"2019-11-04 11:57 PM","https://twitter.com/realdonaldtrump/status/1191580192386494465","RT @TrumpWarRoom: ""So today, we just hit the highest number in the history of the stock market. ... That's for everybody. Your 401(k)'s, ho…",""
"2019-11-05 07:06 AM","https://twitter.com/realdonaldtrump/status/1191688258863976448","RT @Varneyco: STU: ""Throw in strong #profits, #tradedeals, and more #economicgrowth still to come, and you can see why we have record highs…",""
"2019-11-05 07:29 AM","https://twitter.com/realdonaldtrump/status/1191693981404545025","RT @realDonaldTrump: All-Time High for Stock Market and all the Fake News wants to talk about is the Impeachment Hoax!",""
"2019-11-06 08:30 AM","https://twitter.com/realdonaldtrump/status/1192071660494565377","Stock Markets (all three) hit another ALL TIME & HISTORIC HIGH yesterday! You are sooo lucky to have me as your President (just kidding!). Spend your money well!",""
"2019-11-06 05:46 PM","https://twitter.com/realdonaldtrump/status/1192211806665629696","RT @realDonaldTrump: Stock Markets (all three) hit another ALL TIME & HISTORIC HIGH yesterday! You are sooo lucky to have me as your Presid…",""
"2019-11-07 10:43 AM","https://twitter.com/realdonaldtrump/status/1192467617140924417","Stock Market up big today. A New Record. Enjoy!",""
"2019-11-14 08:44 AM","https://twitter.com/realdonaldtrump/status/1194974293911887873","Hit New Stock Market record again yesterday, the 20th time this year, with GREAT potential for the future. USA is where the action is. Companies and jobs are coming back like never before!",""
"2019-11-15 10:17 AM","https://twitter.com/realdonaldtrump/status/1195360243708047366","Another Record Stock Market, 21 times this year, despite an ongoing, & totally unfounded, Witch Hunt, & a Democrat Party that would love to see a nice, big, juicy recession. In actuality, the potential for the United States is unlimited. We will power through the Do Nothing Dems!",""
"2019-11-15 11:34 AM","https://twitter.com/realdonaldtrump/status/1195379578358960128","Stock Market up big. New and Historic Record. Job, jobs, jobs!",""
"2019-11-16 10:18 AM","https://twitter.com/realdonaldtrump/status/1195722806274736129","Dow hits 28,000 - FIRST TIME EVER, HIGHEST EVER! Gee, Pelosi & Schitt have a good idea, “lets Impeach the President.” If something like that ever happened, it would lead to the biggest FALL in Market History. It’s called a Depression, not a Recession! So much for 401-K’s & Jobs!",""
"2019-11-17 01:34 PM","https://twitter.com/realdonaldtrump/status/1196134600227078144","Thanks Eric! https://t.co/6Ai7bqto3P","Reply to Eric Trump: ""The DOW closed at over 28,000 for the first time in HISTORY. All three US stock indexes closed today at record highs!!! Good job dad! @realDonaldTrump #MAGA 🇺🇸🇺🇸🇺🇸"""
"2019-11-18 04:28 PM","https://twitter.com/realdonaldtrump/status/1196540711086243841","GREAT NEWS! #MAGA #KAG https://t.co/GXDE2IlGGu","Clip of CNBC: ""DOW, NASDAQ RECORD CLOSE"""
"2019-11-19 09:03 AM","https://twitter.com/realdonaldtrump/status/1196791181163847682","NASDAQ UP 27% THIS YEAR ALONE!",""
"2019-11-25 10:05 AM","https://twitter.com/realdonaldtrump/status/1198981079723589639","Another new Stock Market Record. Enjoy!",""
"2019-11-25 05:25 PM","https://twitter.com/realdonaldtrump/status/1199091814340472832","“DOW, NASDAQ, S&P 500 CLOSE AT RECORD HIGHS” https://t.co/q8IuuuUGjb",""
"2019-11-25 11:39 PM","https://twitter.com/realdonaldtrump/status/1199185901651447809","RT @realDonaldTrump: “DOW, NASDAQ, S&P 500 CLOSE AT RECORD HIGHS” https://t.co/q8IuuuUGjb",""
"2019-11-27 05:09 PM","https://twitter.com/realdonaldtrump/status/1199812482853933056","New Stock Market Record today, AGAIN. Congratulations USA!",""
"2019-11-30 06:45 PM","https://twitter.com/realdonaldtrump/status/1200923794057187328","RT @WattersWorld: . @realDonaldTrump won't get the nomination, Trump won't win, Stock Market will tank, Russia Collusion...These are the st…",""
"2019-12-02 06:11 AM","https://twitter.com/realdonaldtrump/status/1201458758934781953","U.S. Markets are up as much as 21% since the announcement of Tariffs on 3/1/2018 - and the U.S. is taking in massive amounts of money (and giving some to our farmers, who have been targeted by China)!",""
"2019-12-05 11:49 AM","https://twitter.com/realdonaldtrump/status/1202631185052164096","Nancy Pelosi just had a nervous fit. She hates that we will soon have 182 great new judges and sooo much more. Stock Market and employment records. She says she “prays for the President.” I don’t believe her, not even close. Help the homeless in your district Nancy. USMCA?",""
"2019-12-06 08:16 AM","https://twitter.com/realdonaldtrump/status/1202939897109192704","Stock Markets Up Record Numbers. For this year alone, Dow up 18.65%, S&P up 24.36%, Nasdaq Composite up 29.17%. “It’s the economy, stupid.”",""
"2019-12-06 11:00 AM","https://twitter.com/realdonaldtrump/status/1202981139155210241","Without the horror show that is the Radical Left, Do Nothing Democrats, the Stock Markets and Economy would be even better, if that is possible, and the Border would be closed to the evil of Drugs, Gangs and all other problems! #2020",""
"2019-12-06 03:19 PM","https://twitter.com/realdonaldtrump/status/1203046374222237697","JOBS, JOBS, JOBS! https://t.co/QCtWgld2RW","Clip of CNBC: ""FUTURES JUMP ON BLOWOUT NOVEMBER JOBS REPORT"""
"2019-12-08 04:17 PM","https://twitter.com/realdonaldtrump/status/1203785660449968129","RT @WarRoom2020: OH MY JOBS! – U.S. Economy Adds 266,000 Jobs in November  #WarRoomImpeachment https://t.co/gDrgkwm8Zl","warroom.org article: ""OH MY JOBS! – U.S. Economy Adds 266,000 Jobs in November. U.S. jobs numbers soared again in November, providing markets another boost..."""
"2019-12-09 10:15 AM","https://twitter.com/realdonaldtrump/status/1204057010192420864","The best Economy ever! https://t.co/Ql8f16uGXD","Reply to CNBC tweet with a list of economic assets that added value, including among others the S&P 500"
"2019-12-13 08:53 AM","https://twitter.com/realdonaldtrump/status/1205485784968630272","Record Stock Market & Jobs!",""
"2019-12-16 12:41 PM","https://twitter.com/realdonaldtrump/status/1206630531162611712","New Stock Market high! I will never get bored of telling you that – and we will never get tired of winning!",""
"2019-12-16 04:27 PM","https://twitter.com/realdonaldtrump/status/1206687258100871168","https://t.co/YLmzkgro4d","foxbusiness.com article: ""Dow gains 10,000th point since Trump's election"""
"2019-12-17 09:39 AM","https://twitter.com/realdonaldtrump/status/1206946946289668099","The Stock Market hit another Record High yesterday, number 133 in less than three years as your all time favorite President, and the Radical Left, Do Nothing Democrats, want to impeach me. Don’t worry, I have done nothing wrong. Actually, they have!",""
"2019-12-20 04:23 PM","https://twitter.com/realdonaldtrump/status/1208135784152358913","Economy is GREAT, Big Stock Market uptick today. Best ranking in 20 years admits CNN! https://t.co/fhee5zYqvB",""
"2019-12-20 11:43 PM","https://twitter.com/realdonaldtrump/status/1208246633168850944","Broke all time Stock Market Record again today. 135 times since my 2016 Election Win. Thank you!",""
"2019-12-23 06:58 PM","https://twitter.com/realdonaldtrump/status/1209262137182445569","NASDAQ UP 72.2% SINCE OUR GREAT 2016 ELECTION VICTORY! DOW UP 55.8%. The best is yet to come!",""
"2019-12-23 07:17 PM","https://twitter.com/realdonaldtrump/status/1209266861436809216","STOCK MARKET CLOSES AT ALL-TIME HIGH! What a great time for the Radical Left, Do Nothing Democrats to Impeach your favorite President, especially since he has not done anything wrong!",""
"2019-12-24 07:15 AM","https://twitter.com/realdonaldtrump/status/1209447572546424832","“Stocks kick off Christmas week at All-Time Record Highs.” @foxandfriends",""
"2019-12-24 05:13 PM","https://twitter.com/realdonaldtrump/status/1209597945114484736","https://t.co/jSSY9yvh2P","Clip of Fox News: ""STOCKS RECORD RISE"""
"2019-12-26 03:41 PM","https://twitter.com/realdonaldtrump/status/1210299694880088065","“Trump stock market rally is far outpacing past US presidents” https://t.co/lFegwHMLGr",""
"2019-12-26 04:18 PM","https://twitter.com/realdonaldtrump/status/1210308913620553728","“Nasdaq Hits 9,000 for First Time Ever” https://t.co/7gyomV32Zy",""
"2019-12-26 07:13 PM","https://twitter.com/realdonaldtrump/status/1210353054115082240","RT @AZachParkinson: ""The S&P 500 has returned more than 50% since Trump was elected, more than double the 23% average market return of pres…",""
"2019-12-26 07:15 PM","https://twitter.com/realdonaldtrump/status/1210353499990634497","RT @TrumpWarRoom: Americans' retirement savings are WINNING BIG under President Trump!

The Nasdaq just hit 9,000 for the first time IN HIS…",""
"2019-12-27 09:42 AM","https://twitter.com/realdonaldtrump/status/1210571664037208064","“Trump Stock Market rally is far outpacing past U.S. presidents” @CNBC  With new trade deals, and more, THE BEST IS YET TO COME!",""
"2019-12-27 04:51 PM","https://twitter.com/realdonaldtrump/status/1210679670133469186","“Dow closes at another All-Time High!” @cvpayne @FoxBusiness",""
"2019-12-27 09:35 PM","https://twitter.com/realdonaldtrump/status/1210751027655278592","RT @ROHLL5: I Blame Trump! 🤣
.@realDonaldTrump https://t.co/b2CwtPd4fz","Image: ""I Blame Trump! Stock Market Up! Jobs Up; Wages are up!"""
"2020-01-01 03:36 PM","https://twitter.com/realdonaldtrump/status/1212472593695084544","RT @Scavino45: https://t.co/LZADtVwk1R","Image: ""THE STOCK MARKET KEEPS BREAKING RECORDS"""
"2020-01-09 10:47 AM","https://twitter.com/realdonaldtrump/status/1215299143066947584","STOCK MARKET AT ALL-TIME HIGH! HOW ARE YOUR 401K’S DOING? 70%, 80%, 90% up? Only 50% up! What are you doing wrong?",""
"2020-01-10 10:08 AM","https://twitter.com/realdonaldtrump/status/1215651567782780930","“11,000 points gained in the Dow in the 3 years since the Election of President Trump. Today it may hit 29,000. That has NEVER happened before in that time frame. That has added 12.8 Trillion Dollars to the VALUE of American Business.” @Varneyco @FoxNews  The best is yet to come!",""
"2020-01-10 11:44 PM","https://twitter.com/realdonaldtrump/status/1215857017409220608","RT @realDonaldTrump: “11,000 points gained in the Dow in the 3 years since the Election of President Trump. Today it may hit 29,000. That h…",""
"2020-01-17 03:10 PM","https://twitter.com/realdonaldtrump/status/1218264289225728000","Heading to Florida for big Republican Party event. New Stock Market Record. Jobs in USA at all-time high!",""
"2020-01-18 09:57 AM","https://twitter.com/realdonaldtrump/status/1218547890299248641","RT @realDonaldTrump: “Trade Deals Drive Stocks To Record Highs.” @FoxNews",""
"2020-01-18 07:52 PM","https://twitter.com/realdonaldtrump/status/1218697758728769536","If you listened to the flawed advice of @paulkrugman at the @nytimes, a newspaper that was going broke until I came along, you would have entirely missed the RECORD BREAKING Stock Market (and other) numbers produced since Election Day, 2016. Sorry, those are the FACTS.....",""
"2020-01-24 08:42 PM","https://twitter.com/realdonaldtrump/status/1220884609547866113","RT @SenJohnBarrasso: Since @realDonaldTrump took office, we’ve added 7 million new jobs, consumer confidence & the stock market are at all-…",""
"2020-02-04 10:52 AM","https://twitter.com/realdonaldtrump/status/1224722351125823491","Market up big today on very good economic news. JOBS, JOBS, JOBS!",""
"2020-02-11 10:49 AM","https://twitter.com/realdonaldtrump/status/1227258461106425857","New Stock Market RECORD. Congratulations, spend your money wisely. KEEP AMERICA GREAT!!!!!",""
"2020-02-11 11:39 AM","https://twitter.com/realdonaldtrump/status/1227271072535498754","When Jerome Powell started his testimony today, the Dow was up 125, & heading higher. As he spoke it drifted steadily downward, as usual, and is now at -15. Germany & other countries get paid to borrow money. We are more prime, but Fed Rate is too high, Dollar tough on exports.",""
"2020-02-12 05:18 PM","https://twitter.com/realdonaldtrump/status/1227718765154045953","GREAT NEWS! #KAG2020🇺🇸 https://t.co/QA6Bpl4ETv","Clip of CNBC: ""RECORD CLOSE FOR STOCKS"""
"2020-02-15 05:33 PM","https://twitter.com/realdonaldtrump/status/1228809645185171457","RT @GOPChairwoman: .@realDonaldTrump’s policies have kicked America’s economic engine into high gear:
 
Last month marked the 23rd consecut…",""
"2020-02-19 10:42 AM","https://twitter.com/realdonaldtrump/status/1230155765349928960","Highest Stock Market In History, By Far!",""
"2020-02-24 04:42 PM","https://twitter.com/realdonaldtrump/status/1232058127740174339","The Coronavirus is very much under control in the USA. We are in contact with everyone and all relevant countries. CDC & World Health have been working hard and very smart. Stock Market starting to look very good to me!",""
"2020-03-02 11:03 PM","https://twitter.com/realdonaldtrump/status/1234690961948758016","https://t.co/DFl9I722nr","Clip of Hannity: ""STOCKS SURGE, BREAK SINGLE-DAY TRADING RECORDS"""
"2020-03-13 11:56 PM","https://twitter.com/realdonaldtrump/status/1238675339854983169","RT @SaraCarterDC: Trump Declares National Emergency Over Coronavirus, Solutions Spur Wall Street Rally 

Incredible what can be done w/ rig…",""
"2020-03-14 08:08 AM","https://twitter.com/realdonaldtrump/status/1238799084263260161","BIGGEST STOCK MARKET RISE IN HISTORY YESTERDAY!",""
"2020-04-10 07:30 AM","https://twitter.com/realdonaldtrump/status/1248574029289619458","This week, in only 4 days, we had the biggest Stock Market increase since 1974. We have a great chance for the really big bounce when the Invisible Enemy is gone!",""
"2020-05-26 09:45 AM","https://twitter.com/realdonaldtrump/status/1265277965383983104","Stock Market up BIG, DOW crosses 25,000. S&P 500 over 3000. States should open up ASAP. The Transition to Greatness has started, ahead of schedule. There will be ups and downs, but next year will be one of the best ever!",""
"2020-05-26 10:19 PM","https://twitter.com/realdonaldtrump/status/1265467567793229829","RT @realDonaldTrump: Stock Market up BIG, DOW crosses 25,000. S&P 500 over 3000. States should open up ASAP. The Transition to Greatness ha…",""
"2020-06-03 09:45 PM","https://twitter.com/realdonaldtrump/status/1268358305170296833","I feel more and more confident that our economy is in the early stages of coming back very strong. Not everyone agrees with me, but I have little doubt. Watch for September, October, November. Next year will be one of the best ever, and look at the Stock Market NOW!",""
"2020-06-08 11:31 AM","https://twitter.com/realdonaldtrump/status/1270015726502457349","Big day for Stock Market. Smart money, and the World, know that we are heading in the right direction. Jobs coming back FAST. Next year will be our greatest ever!",""
"2020-06-09 08:09 AM","https://twitter.com/realdonaldtrump/status/1270327256624308224","RT @GOP: The Transition to Greatness has BEGUN as the stock market continues to SURGE!
https://t.co/ci53LzN6BM",""
"2020-06-09 08:30 AM","https://twitter.com/realdonaldtrump/status/1270332321133182977","NASDAQ HITS ALL-TIME HIGH!",""
"2020-06-10 08:49 AM","https://twitter.com/realdonaldtrump/status/1270699603147534339","NASDAQ HITS ALL-TIME HIGH. Tremendous progress being made, way ahead of schedule. USA!",""
"2020-06-16 08:39 AM","https://twitter.com/realdonaldtrump/status/1272871304572678144","Wow! May retail sales show biggest one-month increase of ALL TIME, up 17.7%. Far bigger than projected. Looks like a BIG DAY FOR THE STOCK MARKET, AND JOBS!",""
"2020-06-30 09:00 PM","https://twitter.com/realdonaldtrump/status/1278131450232156163","RT @EricTrump: Amazing Quarter for the Markets!!! The DOW has the best quarter in 33 years (up 17.77%). Likewise the NASDAQ is up 30.63% in…",""
"2020-07-01 07:19 AM","https://twitter.com/realdonaldtrump/status/1278287166754492417","WOW. Record Growth in 2nd Quarter! Under Corrupt Joe Biden and his MASSIVE Tax and Regulation increases, Markets, and your 401k’s, will PLUNGE! Expect a Record 2021!",""
"2020-07-03 08:12 AM","https://twitter.com/realdonaldtrump/status/1279025204963020800","NASDAQ HAD ITS 23RD RECORD CLOSE OF THE YEAR. OTHER EXCHANGES ARE FOLLOWING CLOSELY BEHIND. TREMENDOUS POTENTIAL REMAINING. BIG MONTHS UPCOMING. NEXT YEAR, DEPENDING ON AN ELECTION WIN, WILL BE ONE OF THE BEST EVER! @LouDobbs",""
"2020-07-06 08:26 AM","https://twitter.com/realdonaldtrump/status/1280115980090380288","If you want your 401k’s  and Stocks, which are getting close to an all time high (NASDAQ is already there), to disintegrate and disappear, vote for the Radical Left Do Nothing Democrats and Corrupt Joe Biden. Massive Tax Hikes - They will make you very poor, FAST!",""
"2020-07-06 09:39 AM","https://twitter.com/realdonaldtrump/status/1280134205696094208","NASDAQ HITS ALL TIME HIGH!",""
"2020-07-08 09:50 AM","https://twitter.com/realdonaldtrump/status/1280861869507567616","Economy and Jobs are growing MUCH faster than anyone (except me!) expected. Job growth is biggest in history. China Virus Mortality Rate is among the LOWEST of any country. Shaping up for a good third quarter, and a great next year! NASDAQ at new record high, 401k’s way up!!!!",""
"2020-07-13 09:57 AM","https://twitter.com/realdonaldtrump/status/1282675421541289985","The Lamestream Media is not talking about what is happening with the Stock Market and JOBS. Both are doing GREAT! The Radical Left will destroy the USA. Be careful what you wish for!",""
"2020-07-21 07:33 AM","https://twitter.com/realdonaldtrump/status/1285538283892748288","Strong Stock Market Numbers. You want to see them dive? Vote for the Radical Left with their BIG Tax Hikes!",""
"2020-08-01 05:29 PM","https://twitter.com/realdonaldtrump/status/1289674638285447168","“Biden to raise taxes by 3 Trillion Dollars.” Actually, it will be much more than that, and much of it on nonsense. Markets and your 401k’s will CRASH. Jobs will disappear!",""
"2020-08-03 09:49 AM","https://twitter.com/realdonaldtrump/status/1290283634130214913","RECORD HIGH NASDAQ! It would all come crashing down, including your Jobs, Stocks, and 401k’s, if Sleepy Joe ever became President. China and others would own us!!!",""
"2020-08-08 03:28 PM","https://twitter.com/realdonaldtrump/status/1292181029541879812","Sleepy Joe Biden just agreed with the Radical Left Democrats to raise Taxes by Three Trillion Dollars. Everyone will pay - Will kill your Stocks, 401k’s, and the ECONOMY. BIG CRASH!  #MAGA",""
"2020-08-11 08:34 AM","https://twitter.com/realdonaldtrump/status/1293163818282094594","Big Stock Market Numbers!",""
"2020-08-17 04:50 PM","https://twitter.com/realdonaldtrump/status/1295462969313120256","NEW RECORD FOR NASDAQ!",""
"2020-08-18 07:00 AM","https://twitter.com/realdonaldtrump/status/1295677038301523968","....My Administration and I built the greatest economy in history, of any country, turned it off, saved millions of lives, and now am building an even greater economy than it was before. Jobs are flowing, NASDAQ is already at a record high, the rest to follow. Sit back & watch!",""
"2020-08-24 06:49 PM","https://twitter.com/realdonaldtrump/status/1298029780437270530","Joe Biden has said he would lock down the Country again. That’s crazy! We’re having record job growth and a booming stock market, but Joe would end it all and close it all down. Ridiculous!",""
"2020-08-26 11:05 AM","https://twitter.com/realdonaldtrump/status/1298637609871212545","Just In: Chinese State Media and Leaders of CHINA want Biden to win “the U.S. Election”.  If this happened (which it won’t), China would own our Country, and our Record Setting Stock Markets would literally CRASH!",""
"2020-09-02 04:05 PM","https://twitter.com/realdonaldtrump/status/1301249968091455488","The Dow Jones Industrial just closed above 29,000! You are so lucky to have me as your President😉With Joe Hiden’ it would crash😧",""
"2020-09-03 11:21 AM","https://twitter.com/realdonaldtrump/status/1301540878381703168","Do you notice that any time Fake News Suppression Polls are put out, like @FoxNews, the Stock Market goes DOWN. We are going to WIN!",""
"2020-09-07 07:20 PM","https://twitter.com/realdonaldtrump/status/1303110961495244800","RT @TVNewsHQ: “Look at the Dow go!” Fox Business host reacts as 1.37 million jobs are created according to new figures out this morning, wi…",""
"2020-09-14 10:21 AM","https://twitter.com/realdonaldtrump/status/1305512070683619328","Great, Just Out! 51% Approval Rating in Rasmussen Poll. 95% in Republican Party. Stock Market up BIG today. Will I ever be given credit for the Markets and Economy? Next year will be BIG!",""
"2020-09-25 07:15 AM","https://twitter.com/realdonaldtrump/status/1309451524599427072","RT @seanmdav: BREAKING: Explosive new FBI texts uncovered by DOJ show that FBI agents were so horrified by the bureau's actions to take dow…",""
"2020-10-05 06:19 AM","https://twitter.com/realdonaldtrump/status/1313061137366298625","“I’m voting for Donald Trump. My father is a Union Worker and his 401K has tripled under President Trump.” USA Voter. @foxandfriends  Thank you, and remember that the Stock Market is getting ready to break its all time high. NEXT YEAR WILL BE THE BEST EVER. VOTE, VOTE, VOTE!!!!!",""
"2020-10-05 06:47 AM","https://twitter.com/realdonaldtrump/status/1313068347085422594","STOCK MARKET HIGHS. VOTE!",""
"2020-10-05 06:57 AM","https://twitter.com/realdonaldtrump/status/1313070848027357188","401(K). VOTE!",""
"2020-10-05 04:53 PM","https://twitter.com/realdonaldtrump/status/1313220863735533570","STOCK MARKET UP BIG, 466 Points!  28,149. Great News for America. Jobs, Jobs, Jobs!",""
"2020-10-06 12:03 PM","https://twitter.com/realdonaldtrump/status/1313510118437392384","The Fake News Media refuses to discuss how good the Economy and Stock Market, including JOBS under the Trump Administration, are doing. We will soon be in RECORD TERRITORY. All they want to discuss is COVID 19, where they won’t say it, but we beat the Dems all day long, also!!!",""
"2020-10-06 02:48 PM","https://twitter.com/realdonaldtrump/status/1313551796644831233","...@senatemajldr Mitch McConnell not to delay, but to instead focus full time on approving my outstanding nominee to the United States Supreme Court, Amy Coney Barrett. Our Economy is doing very well. The Stock Market is at record levels, JOBS and unemployment...",""
"2020-10-12 09:05 AM","https://twitter.com/realdonaldtrump/status/1315639802084110336","Remember, Stock Market at an All Time High, and going up. 401k’s at RECORD. With Sleepy Joe comes Tax Increases, jobs losses and DEPRESSION like never seen before!!! VOTE!!!",""
"2020-10-12 10:16 AM","https://twitter.com/realdonaldtrump/status/1315657598235013121","Stock Market Up Big. Do I get no credit for this? Never even mentioned by the Fake News. A New Record for Stocks and Jobs Growth. Remember, “it’s the Economy Stupid”.  VOTE!!!",""
"2020-10-12 10:49 AM","https://twitter.com/realdonaldtrump/status/1315665875995963392","RT @realDonaldTrump: Remember, Stock Market at an All Time High, and going up. 401k’s at RECORD. With Sleepy Joe comes Tax Increases, jobs…",""
"2020-10-12 10:58 AM","https://twitter.com/realdonaldtrump/status/1315668059751931904","STOCK MARKET UP BIG!",""
